state,created
unknown,"2016-12-16 19:33:22.148945"
unknown,"2016-12-16 19:48:11.516207"
2.2,"2017-01-02 04:00:30.742934"
1.6,"2017-01-02 04:30:30.753695"
1.9,"2017-01-02 05:30:30.759478"
1.4,"2017-01-02 06:00:30.792529"
1.6,"2017-01-02 06:30:30.701960"
0.3,"2017-01-02 07:00:30.761524"
1.9,"2017-01-02 07:30:30.743004"
0.8,"2017-01-02 08:00:30.772255"
1.1,"2017-01-02 08:30:30.744145"
1.6,"2017-01-02 09:00:30.756616"
2.2,"2017-01-02 09:30:30.761879"
1.1,"2017-01-02 10:00:30.709338"
1.4,"2017-01-02 10:30:30.750892"
2.4,"2017-01-02 11:00:30.763544"
2.2,"2017-01-02 11:30:30.727535"
3.0,"2017-01-02 12:30:30.721740"
2.7,"2017-01-02 13:00:30.745958"
1.9,"2017-01-02 13:31:00.647413"
1.4,"2017-01-02 14:00:30.754885"
3.0,"2017-01-02 14:30:30.754763"
2.4,"2017-01-02 15:00:30.754439"
1.4,"2017-01-02 15:30:30.760924"
3.0,"2017-01-02 16:30:30.726392"
1.4,"2017-01-02 17:00:30.767094"
2.7,"2017-01-02 17:30:30.716005"
1.1,"2017-01-02 18:00:30.749193"
1.6,"2017-01-02 18:30:30.746768"
0.8,"2017-01-02 19:00:30.754461"
3.0,"2017-01-02 19:30:30.725064"
1.4,"2017-01-02 20:00:30.766532"
2.2,"2017-01-02 20:30:30.760223"
0,"2017-01-02 21:00:30.765047"
2.4,"2017-01-02 21:30:30.738956"
1.6,"2017-01-02 22:00:30.768161"
3.0,"2017-01-02 22:30:30.755435"
2.2,"2017-01-02 23:00:30.715399"
0.8,"2017-01-03 00:00:30.787080"
1.9,"2017-01-03 00:30:30.752032"
1.4,"2017-01-03 01:00:30.729460"
1.6,"2017-01-03 01:30:30.769547"
2.2,"2017-01-03 02:00:30.745284"
3.3,"2017-01-03 02:30:30.677248"
0,"2017-01-03 03:00:30.843811"
0.8,"2017-01-03 03:30:30.742540"
2.7,"2017-01-03 04:30:30.712337"
1.1,"2017-01-03 05:00:30.685992"
0.8,"2017-01-03 05:30:30.750055"
1.1,"2017-01-03 06:00:30.766932"
0.0,"2017-01-03 06:30:30.763703"
2.2,"2017-01-03 07:00:30.680750"
3.8,"2017-01-03 07:30:30.701171"
0.3,"2017-01-03 08:01:00.664198"
2.7,"2017-01-03 08:30:30.757494"
0.5,"2017-01-03 09:00:30.759864"
1.9,"2017-01-03 09:30:30.787034"
1.1,"2017-01-03 10:00:30.889018"
3.0,"2017-01-03 10:30:30.764239"
1.6,"2017-01-03 11:00:30.813251"
1.1,"2017-01-03 11:30:30.758488"
2.4,"2017-01-03 12:00:30.724156"
1.6,"2017-01-03 12:30:30.746961"
2.2,"2017-01-03 13:00:30.825439"
2.7,"2017-01-03 13:30:30.786315"
1.4,"2017-01-03 14:00:30.739425"
1.9,"2017-01-03 15:00:30.727294"
2.2,"2017-01-03 15:30:30.785153"
1.9,"2017-01-03 16:30:30.756052"
0,"2017-01-03 17:02:30.698192"
3.0,"2017-01-03 17:30:30.737364"
2.7,"2017-01-03 18:00:30.753924"
1.9,"2017-01-03 18:30:30.738355"
1.4,"2017-01-03 19:00:30.750861"
2.2,"2017-01-03 19:30:30.807962"
3.3,"2017-01-03 20:00:30.764886"
unknown,"2017-01-03 21:34:30.173742"
3.0,"2017-01-03 22:00:30.705489"
3.3,"2017-01-03 22:30:30.764703"
2.2,"2017-01-03 23:00:30.748562"
3.5,"2017-01-03 23:30:30.717211"
2.4,"2017-01-04 00:00:30.756275"
2.7,"2017-01-04 00:30:30.777183"
1.1,"2017-01-04 01:00:30.891432"
2.7,"2017-01-04 01:30:30.749338"
2.2,"2017-01-04 02:00:30.737140"
2.7,"2017-01-04 02:30:30.718885"
1.6,"2017-01-04 03:00:30.679852"
unknown,"2017-01-04 03:16:02.766769"
0,"2017-01-04 03:30:31.417640"
0.5,"2017-01-04 04:00:30.751048"
3.5,"2017-01-04 04:30:30.807959"
1.6,"2017-01-04 05:00:30.786417"
1.1,"2017-01-04 05:30:30.785520"
0.3,"2017-01-04 06:00:30.792398"
0.5,"2017-01-04 06:31:00.657214"
0.3,"2017-01-04 07:00:30.759127"
0,"2017-01-04 07:30:30.729831"
0.0,"2017-01-04 08:01:00.676548"
1.1,"2017-01-04 08:31:00.650540"
1.6,"2017-01-04 09:00:30.719079"
0.0,"2017-01-04 09:31:00.649182"
0.3,"2017-01-04 10:01:00.676866"
0.0,"2017-01-04 10:31:00.670420"
0.8,"2017-01-04 11:30:30.771792"
1.6,"2017-01-04 12:30:30.773693"
1.1,"2017-01-04 14:00:30.751995"
1.4,"2017-01-04 14:30:30.752002"
1.1,"2017-01-04 15:01:00.632707"
0.5,"2017-01-04 15:30:30.762889"
1.4,"2017-01-04 16:00:31.225852"
0.3,"2017-01-04 16:31:00.671678"
0,"2017-01-04 17:00:30.734361"
0.3,"2017-01-04 17:31:00.660810"
0,"2017-01-04 18:00:30.680597"
1.1,"2017-01-04 18:31:00.681902"
0.0,"2017-01-04 19:01:00.651567"
1.4,"2017-01-04 19:30:30.764880"
2.2,"2017-01-04 20:00:30.834110"
3.5,"2017-01-04 20:30:30.793979"
3.8,"2017-01-04 21:00:30.721564"
4.3,"2017-01-04 21:30:30.731742"
2.2,"2017-01-04 22:00:30.783570"
3.8,"2017-01-04 22:30:30.739902"
4.1,"2017-01-04 23:00:31.523989"
3.8,"2017-01-04 23:30:30.835412"
0.5,"2017-01-05 00:00:30.759481"
1.9,"2017-01-05 00:30:30.753849"
2.4,"2017-01-05 01:00:30.755086"
4.1,"2017-01-05 01:30:30.731877"
2.2,"2017-01-05 02:00:30.815366"
3.8,"2017-01-05 02:30:30.769931"
0,"2017-01-05 03:00:30.731720"
0.5,"2017-01-05 03:31:00.656539"
2.4,"2017-01-05 04:00:30.785855"
4.6,"2017-01-05 04:30:30.788007"
0.3,"2017-01-05 05:01:00.666708"
5.7,"2017-01-05 05:30:30.795008"
4.9,"2017-01-05 06:00:31.443713"
6.2,"2017-01-05 06:30:30.788469"
4.9,"2017-01-05 07:00:30.733581"
2.7,"2017-01-05 07:30:30.792278"
0,"2017-01-05 08:00:30.750101"
0.8,"2017-01-05 08:31:00.652977"
1.4,"2017-01-05 09:00:30.761500"
0,"2017-01-05 09:30:30.705713"
1.1,"2017-01-05 10:31:00.644887"
0.8,"2017-01-05 11:01:00.649300"
1.4,"2017-01-05 11:30:30.695273"
0,"2017-01-05 12:30:30.721454"
1.9,"2017-01-05 13:01:00.651966"
4.1,"2017-01-05 13:30:30.765001"
3.3,"2017-01-05 14:00:30.801238"
4.3,"2017-01-05 14:30:30.765959"
4.9,"2017-01-05 15:00:30.889171"
3.5,"2017-01-05 15:30:30.750420"
2.2,"2017-01-05 16:00:30.778609"
3.3,"2017-01-05 16:30:30.741669"
3.8,"2017-01-05 17:30:30.735544"
2.2,"2017-01-05 18:30:30.751149"
3.3,"2017-01-05 19:00:30.770093"
1.4,"2017-01-05 19:30:30.719756"
2.4,"2017-01-05 20:00:30.780365"
2.2,"2017-01-05 20:30:31.286812"
unknown,"2017-01-05 20:35:33.264531"
unknown,"2017-01-05 20:37:56.031095"
unknown,"2017-01-05 20:57:04.570565"
1.9,"2017-01-05 21:00:30.751298"
1.6,"2017-01-05 21:30:30.785873"
1.4,"2017-01-05 22:00:30.760591"
1.9,"2017-01-05 22:30:30.769466"
2.7,"2017-01-05 23:00:31.604476"
0.5,"2017-01-05 23:31:00.703006"
1.6,"2017-01-06 00:30:30.768926"
3.3,"2017-01-06 01:00:30.783286"
2.4,"2017-01-06 01:30:30.937861"
1.9,"2017-01-06 02:00:30.801896"
2.4,"2017-01-06 02:30:30.795343"
0,"2017-01-06 03:00:30.754773"
0.3,"2017-01-06 04:01:00.641730"
unknown,"2017-01-06 04:17:47.532069"
1.9,"2017-01-06 04:30:30.752355"
0.5,"2017-01-06 05:00:30.749123"
0,"2017-01-06 05:31:00.675278"
0.5,"2017-01-06 06:31:00.650070"
0.3,"2017-01-06 07:01:00.629264"
0,"2017-01-06 08:00:30.735252"
0.5,"2017-01-06 09:31:00.674400"
unknown,"2017-01-06 09:49:48.980651"
0.3,"2017-01-06 10:00:30.764225"
unknown,"2017-01-06 10:15:45.972483"
3.0,"2017-01-06 10:30:30.728693"
1.6,"2017-01-06 12:00:30.706311"
0,"2017-01-06 12:30:30.743420"
2.4,"2017-01-06 13:00:30.773365"
3.0,"2017-01-06 13:30:30.759187"
2.4,"2017-01-06 14:00:30.765368"
2.7,"2017-01-06 14:30:31.080876"
1.6,"2017-01-06 15:00:30.677245"
0.8,"2017-01-06 15:31:00.633613"
2.4,"2017-01-06 16:00:30.757742"
2.2,"2017-01-06 16:30:30.749280"
1.4,"2017-01-06 17:01:00.657501"
1.1,"2017-01-06 17:30:30.764072"
0,"2017-01-06 18:00:30.758081"
1.6,"2017-01-06 18:30:30.753358"
2.4,"2017-01-06 20:00:30.717712"
0.0,"2017-01-06 20:31:00.651744"
5.2,"2017-01-06 21:00:30.730711"
6.0,"2017-01-06 21:30:30.750478"
4.3,"2017-01-06 22:00:30.796238"
4.1,"2017-01-06 22:30:30.709552"
4.3,"2017-01-06 23:00:30.710149"
3.8,"2017-01-06 23:30:30.755217"
0,"2017-01-07 00:00:30.685375"
6.0,"2017-01-07 00:30:30.748391"
6.2,"2017-01-07 01:00:30.736459"
3.5,"2017-01-07 01:30:30.694019"
1.9,"2017-01-07 02:00:30.731827"
6.0,"2017-01-07 02:30:30.736879"
0.3,"2017-01-07 03:01:00.640411"
6.2,"2017-01-07 03:30:30.759228"
4.6,"2017-01-07 04:00:30.755837"
6.2,"2017-01-07 04:30:30.821144"
2.4,"2017-01-07 05:00:30.730782"
2.2,"2017-01-07 05:30:30.731505"
0.8,"2017-01-07 06:00:30.745395"
6.2,"2017-01-07 06:30:30.766618"
0,"2017-01-07 07:00:30.686261"
6.2,"2017-01-07 07:30:30.723011"
0,"2017-01-07 08:00:30.725471"
5.7,"2017-01-07 08:30:30.781859"
3.0,"2017-01-07 09:00:30.770992"
6.5,"2017-01-07 09:30:30.726375"
2.4,"2017-01-07 10:00:30.737625"
6.0,"2017-01-07 10:30:30.714217"
3.8,"2017-01-07 11:00:30.764362"
6.0,"2017-01-07 11:30:30.718364"
1.4,"2017-01-07 12:01:00.648212"
6.2,"2017-01-07 12:30:30.768028"
2.7,"2017-01-07 13:00:30.758443"
6.0,"2017-01-07 13:30:30.725504"
2.4,"2017-01-07 14:00:30.733925"
3.3,"2017-01-07 14:30:30.771638"
2.2,"2017-01-07 15:00:30.757195"
3.8,"2017-01-07 15:30:30.763693"
2.4,"2017-01-07 16:00:30.734639"
4.1,"2017-01-07 16:30:30.726157"
3.0,"2017-01-07 17:00:30.724652"
3.3,"2017-01-07 17:30:30.727574"
3.5,"2017-01-07 18:00:30.704931"
3.3,"2017-01-07 18:30:30.782323"
3.8,"2017-01-07 19:30:30.774220"
2.4,"2017-01-07 20:00:30.742361"
3.5,"2017-01-07 20:30:30.739803"
2.2,"2017-01-07 21:00:30.734573"
3.3,"2017-01-07 21:30:30.744379"
3.0,"2017-01-07 22:00:30.750944"
4.1,"2017-01-07 22:30:30.727921"
3.8,"2017-01-07 23:00:30.728925"
4.6,"2017-01-07 23:30:30.728072"
3.3,"2017-01-08 00:00:30.715967"
1.4,"2017-01-08 01:00:30.729384"
6.0,"2017-01-08 01:30:30.724130"
3.0,"2017-01-08 02:00:30.740925"
6.2,"2017-01-08 02:30:30.762875"
1.6,"2017-01-08 03:00:30.716962"
6.0,"2017-01-08 03:30:30.739643"
4.3,"2017-01-08 04:00:30.722866"
5.7,"2017-01-08 04:30:30.774920"
2.7,"2017-01-08 05:00:30.762407"
6.2,"2017-01-08 05:30:30.761796"
4.9,"2017-01-08 06:00:30.786176"
6.2,"2017-01-08 06:30:30.701839"
4.6,"2017-01-08 07:00:30.712687"
6.0,"2017-01-08 07:30:30.769644"
6.2,"2017-01-08 08:00:30.755788"
3.3,"2017-01-08 09:00:30.784721"
6.2,"2017-01-08 09:30:30.768164"
4.6,"2017-01-08 10:00:30.702624"
6.2,"2017-01-08 10:30:30.753548"
3.3,"2017-01-08 11:00:30.750556"
6.2,"2017-01-08 11:30:30.784246"
1.6,"2017-01-08 12:00:30.738406"
6.0,"2017-01-08 12:30:30.743333"
3.0,"2017-01-08 13:00:30.753860"
6.2,"2017-01-08 13:30:30.762061"
2.4,"2017-01-08 14:00:30.823729"
3.3,"2017-01-08 14:30:31.171743"
1.9,"2017-01-08 15:00:30.747341"
6.2,"2017-01-08 15:30:30.775959"
4.3,"2017-01-08 16:00:30.773458"
3.3,"2017-01-08 16:30:30.752816"
3.5,"2017-01-08 17:00:30.741446"
4.1,"2017-01-08 17:30:30.733914"
3.8,"2017-01-08 18:00:31.236303"
3.3,"2017-01-08 18:30:30.752913"
0,"2017-01-08 20:00:30.733904"
6.2,"2017-01-08 20:30:30.753732"
3.8,"2017-01-08 21:00:30.737855"
6.2,"2017-01-08 21:30:30.855285"
2.2,"2017-01-08 22:00:30.759924"
6.2,"2017-01-08 22:30:30.760202"
3.5,"2017-01-08 23:00:30.760164"
4.9,"2017-01-08 23:30:30.729897"
5.7,"2017-01-09 00:30:30.739804"
3.0,"2017-01-09 01:00:30.738810"
4.6,"2017-01-09 01:30:31.298865"
2.2,"2017-01-09 02:00:30.767935"
4.6,"2017-01-09 02:30:30.759022"
2.7,"2017-01-09 03:00:30.743922"
2.4,"2017-01-09 04:00:30.751341"
3.3,"2017-01-09 04:30:30.757154"
0,"2017-01-09 05:00:30.724481"
3.3,"2017-01-09 05:30:30.767509"
3.0,"2017-01-09 06:00:30.741323"
5.4,"2017-01-09 06:30:30.732059"
2.4,"2017-01-09 07:00:30.753150"
5.7,"2017-01-09 07:30:30.757383"
1.6,"2017-01-09 08:00:31.081142"
6.2,"2017-01-09 08:30:30.772182"
3.5,"2017-01-09 09:00:30.721243"
1.4,"2017-01-09 10:00:30.768006"
0,"2017-01-09 10:31:00.656373"
6.0,"2017-01-09 16:30:30.781270"
1.1,"2017-01-09 17:00:30.748704"
3.3,"2017-01-09 17:30:30.765991"
2.2,"2017-01-09 18:00:30.754896"
4.6,"2017-01-09 18:30:30.748332"
2.7,"2017-01-09 19:00:30.746013"
6.0,"2017-01-09 19:30:30.750716"
2.7,"2017-01-09 20:00:30.768336"
3.0,"2017-01-09 20:30:30.799963"
0.5,"2017-01-09 21:00:30.720974"
1.4,"2017-01-09 21:30:30.723207"
2.4,"2017-01-09 22:00:30.739935"
4.3,"2017-01-09 22:30:30.718841"
0.8,"2017-01-10 00:00:30.768720"
2.2,"2017-01-10 00:30:30.763680"
1.6,"2017-01-10 01:00:30.763497"
6.2,"2017-01-10 01:30:30.813774"
4.1,"2017-01-10 02:00:30.862978"
1.4,"2017-01-10 02:30:30.737592"
0.0,"2017-01-10 03:00:30.726964"
5.7,"2017-01-10 03:30:30.743894"
2.2,"2017-01-10 04:00:30.801020"
1.9,"2017-01-10 04:30:30.774060"
4.9,"2017-01-10 05:00:30.746645"
1.9,"2017-01-10 05:30:30.704136"
2.4,"2017-01-10 06:00:30.751243"
3.0,"2017-01-10 06:30:30.765252"
1.9,"2017-01-10 07:00:30.737101"
2.2,"2017-01-10 07:30:30.715693"
3.0,"2017-01-10 08:00:30.717282"
2.2,"2017-01-10 08:30:30.761611"
2.7,"2017-01-10 09:00:30.751040"
3.0,"2017-01-10 09:30:30.726137"
6.0,"2017-01-10 10:00:30.760228"
2.4,"2017-01-10 10:30:30.772317"
2.7,"2017-01-10 11:00:30.785028"
2.4,"2017-01-10 11:30:30.715264"
2.2,"2017-01-10 12:00:30.758329"
3.5,"2017-01-10 12:30:30.769196"
1.4,"2017-01-10 13:00:30.749918"
3.0,"2017-01-10 13:30:30.771908"
2.4,"2017-01-10 14:00:30.777917"
3.5,"2017-01-10 14:30:30.785668"
1.6,"2017-01-10 15:00:30.775743"
4.9,"2017-01-10 15:30:30.788483"
3.0,"2017-01-10 16:00:30.698758"
6.0,"2017-01-10 16:30:30.762752"
3.0,"2017-01-10 17:00:30.740810"
6.2,"2017-01-10 17:30:30.742143"
5.7,"2017-01-10 18:30:30.754236"
3.5,"2017-01-10 19:00:30.767590"
5.4,"2017-01-10 19:30:30.762846"
0.8,"2017-01-10 20:00:30.695393"
6.0,"2017-01-10 20:30:30.786238"
3.0,"2017-01-10 21:00:30.791026"
2.4,"2017-01-10 21:30:31.123314"
2.7,"2017-01-10 22:00:30.754668"
3.5,"2017-01-10 22:30:30.751975"
2.7,"2017-01-10 23:00:30.780353"
3.3,"2017-01-10 23:30:30.772631"
2.4,"2017-01-11 00:00:30.773729"
3.0,"2017-01-11 00:30:30.740846"
1.4,"2017-01-11 01:00:30.694402"
2.4,"2017-01-11 01:30:30.750229"
0.5,"2017-01-11 02:01:00.627752"
0,"2017-01-11 02:30:31.103062"
unknown,"2017-01-11 02:32:19.427758"
1.4,"2017-01-11 03:01:00.676586"
6.2,"2017-01-11 03:30:30.782628"
4.1,"2017-01-11 04:00:30.803547"
6.0,"2017-01-11 04:30:30.760120"
1.6,"2017-01-11 05:00:30.918322"
4.3,"2017-01-11 05:30:30.793354"
0.8,"2017-01-11 06:00:31.018665"
0,"2017-01-11 06:30:30.726209"
2.2,"2017-01-11 07:01:00.661150"
1.9,"2017-01-11 08:00:30.725073"
2.7,"2017-01-11 08:30:31.090644"
2.2,"2017-01-11 09:00:30.732591"
2.7,"2017-01-11 09:30:31.093150"
2.4,"2017-01-11 10:00:30.723316"
6.0,"2017-01-11 10:30:30.768355"
4.3,"2017-01-11 11:00:30.779177"
6.2,"2017-01-11 11:30:30.757794"
1.6,"2017-01-11 12:00:30.750604"
2.7,"2017-01-11 12:30:30.803112"
6.0,"2017-01-11 13:00:30.771089"
0,"2017-01-11 13:30:31.164963"
2.4,"2017-01-11 14:00:30.754761"
2.7,"2017-01-11 14:30:30.755867"
4.9,"2017-01-11 15:00:30.744890"
6.0,"2017-01-11 15:30:30.795825"
6.2,"2017-01-11 16:30:30.722648"
6.0,"2017-01-11 17:00:31.183772"
1.6,"2017-01-11 18:00:30.748223"
3.3,"2017-01-11 18:30:30.744561"
1.9,"2017-01-11 19:00:30.765429"
2.7,"2017-01-11 19:30:30.760530"
1.9,"2017-01-11 20:00:30.712443"
2.4,"2017-01-11 20:30:30.783704"
1.9,"2017-01-11 21:00:30.725776"
2.7,"2017-01-11 21:30:30.761405"
2.4,"2017-01-11 22:00:30.754396"
1.9,"2017-01-11 23:00:30.754025"
2.7,"2017-01-11 23:30:30.760209"
2.4,"2017-01-12 00:00:30.788417"
2.7,"2017-01-12 00:30:30.743917"
1.6,"2017-01-12 01:00:30.743573"
2.7,"2017-01-12 01:30:30.700609"
1.4,"2017-01-12 02:00:30.756952"
1.9,"2017-01-12 02:30:30.742068"
0,"2017-01-12 03:00:30.744792"
2.2,"2017-01-12 03:31:00.659668"
1.1,"2017-01-12 04:00:30.771365"
2.2,"2017-01-12 04:30:30.746716"
1.4,"2017-01-12 05:00:30.936120"
2.7,"2017-01-12 05:30:30.745299"
0.5,"2017-01-12 06:01:00.689171"
0,"2017-01-12 06:30:30.764751"
1.6,"2017-01-12 07:00:30.763930"
0,"2017-01-12 07:30:30.781403"
1.4,"2017-01-12 08:00:30.759494"
1.1,"2017-01-12 08:31:00.636771"
0.8,"2017-01-12 09:31:00.643177"
1.4,"2017-01-12 10:00:30.691560"
0.8,"2017-01-12 10:31:00.689241"
2.2,"2017-01-12 11:00:30.690253"
1.6,"2017-01-12 11:30:30.762302"
4.1,"2017-01-12 12:00:30.736626"
6.0,"2017-01-12 12:30:30.771515"
1.9,"2017-01-12 13:00:30.792826"
6.2,"2017-01-12 13:30:30.726347"
0,"2017-01-12 14:00:30.716915"
1.6,"2017-01-12 14:31:00.671250"
0.8,"2017-01-12 15:00:30.771211"
0,"2017-01-12 15:30:30.761550"
0.8,"2017-01-12 16:00:30.762295"
1.4,"2017-01-12 16:31:00.688638"
2.4,"2017-01-12 17:00:30.774532"
1.9,"2017-01-12 17:30:30.762533"
2.4,"2017-01-12 18:00:30.763873"
2.2,"2017-01-12 18:30:30.761186"
1.1,"2017-01-12 20:00:30.689430"
1.9,"2017-01-12 20:30:30.775805"
1.4,"2017-01-12 21:00:30.748315"
3.0,"2017-01-12 21:30:30.734347"
1.6,"2017-01-12 22:00:30.776012"
2.2,"2017-01-12 22:30:30.736592"
3.0,"2017-01-12 23:30:31.201752"
0,"2017-01-13 00:00:30.743545"
1.9,"2017-01-13 00:31:00.710036"
1.6,"2017-01-13 01:00:30.753785"
1.1,"2017-01-13 01:31:00.667121"
1.4,"2017-01-13 02:00:30.702581"
1.6,"2017-01-13 02:30:30.782691"
0.5,"2017-01-13 03:01:00.652973"
0.0,"2017-01-13 03:30:30.714873"
0.8,"2017-01-13 04:00:30.792800"
0,"2017-01-13 04:30:30.773720"
0.8,"2017-01-13 05:01:00.735096"
0.0,"2017-01-13 05:30:31.263316"
0.5,"2017-01-13 06:00:30.729496"
0.3,"2017-01-13 06:30:30.766403"
0.8,"2017-01-13 07:00:30.694603"
1.6,"2017-01-13 07:31:00.638385"
0.8,"2017-01-13 08:01:00.644436"
6.2,"2017-01-13 08:30:30.795800"
0.8,"2017-01-13 09:00:30.758940"
1.6,"2017-01-13 09:30:30.724347"
0.5,"2017-01-13 10:00:30.791059"
2.4,"2017-01-13 10:30:30.755212"
1.6,"2017-01-13 11:00:30.775433"
3.5,"2017-01-13 11:30:30.746484"
4.6,"2017-01-13 12:00:30.790115"
6.5,"2017-01-13 12:30:30.771442"
3.8,"2017-01-13 13:00:30.799565"
5.7,"2017-01-13 13:30:31.486800"
1.6,"2017-01-13 14:00:30.788283"
2.7,"2017-01-13 14:30:30.757176"
0.8,"2017-01-13 15:00:30.975907"
1.4,"2017-01-13 15:30:30.770318"
0.5,"2017-01-13 16:00:30.746145"
1.4,"2017-01-13 16:31:00.669529"
1.6,"2017-01-13 17:00:30.766785"
1.9,"2017-01-13 17:30:30.783129"
1.6,"2017-01-13 18:00:30.738419"
1.1,"2017-01-13 19:00:30.759432"
2.4,"2017-01-13 19:30:30.773134"
1.9,"2017-01-13 20:00:30.744738"
2.2,"2017-01-13 20:30:30.725203"
1.1,"2017-01-13 21:00:30.776797"
0,"2017-01-13 21:30:30.740917"
1.9,"2017-01-13 22:01:00.734556"
1.1,"2017-01-13 22:31:00.673000"
3.5,"2017-01-13 23:30:30.806045"
2.2,"2017-01-14 00:00:30.750431"
1.4,"2017-01-14 01:00:30.722836"
3.0,"2017-01-14 01:30:30.738528"
1.1,"2017-01-14 02:00:30.817076"
2.4,"2017-01-14 02:30:30.723548"
1.1,"2017-01-14 03:00:30.729672"
0.5,"2017-01-14 03:30:30.801568"
1.1,"2017-01-14 04:01:00.663621"
0,"2017-01-14 04:30:30.754491"
0.8,"2017-01-14 05:00:30.716801"
1.4,"2017-01-14 05:31:00.667413"
1.1,"2017-01-14 06:00:30.714275"
0.5,"2017-01-14 06:31:00.660644"
0.3,"2017-01-14 07:31:00.721365"
1.1,"2017-01-14 08:00:30.704184"
1.4,"2017-01-14 08:30:30.783250"
0.3,"2017-01-14 09:01:00.645665"
0,"2017-01-14 09:30:30.758999"
0.8,"2017-01-14 10:01:00.658921"
1.1,"2017-01-14 10:31:00.681040"
0.8,"2017-01-14 11:00:30.741844"
0,"2017-01-14 11:30:30.769193"
4.6,"2017-01-14 12:00:30.772630"
1.4,"2017-01-14 12:30:30.755908"
1.6,"2017-01-14 13:00:30.772234"
3.5,"2017-01-14 13:30:30.806447"
3.0,"2017-01-14 14:00:30.769683"
1.4,"2017-01-14 15:00:30.749216"
1.6,"2017-01-14 15:30:30.761717"
1.1,"2017-01-14 16:00:30.788346"
1.9,"2017-01-14 16:30:30.740226"
1.6,"2017-01-14 17:00:30.783428"
2.2,"2017-01-14 18:00:30.771948"
2.4,"2017-01-14 18:30:30.762257"
1.1,"2017-01-14 19:00:30.751810"
2.2,"2017-01-14 19:30:30.701866"
1.4,"2017-01-14 20:00:30.740142"
2.4,"2017-01-14 20:30:30.795325"
1.6,"2017-01-14 21:00:31.177604"
3.0,"2017-01-14 21:30:30.826383"
0.8,"2017-01-14 22:00:30.786535"
1.1,"2017-01-14 22:31:00.689211"
1.6,"2017-01-14 23:00:30.742413"
3.3,"2017-01-14 23:31:00.661782"
3.8,"2017-01-15 00:01:00.665318"
4.3,"2017-01-15 00:31:00.689183"
2.4,"2017-01-15 01:01:00.667471"
2.2,"2017-01-15 01:31:00.646878"
1.9,"2017-01-15 02:01:01.064564"
0.0,"2017-01-15 02:31:00.707003"
2.7,"2017-01-15 03:01:00.694991"
2.4,"2017-01-15 03:31:00.668824"
0,"2017-01-15 04:01:00.674955"
1.4,"2017-01-15 04:31:00.654199"
0,"2017-01-15 05:01:00.702400"
0.5,"2017-01-15 07:01:00.788202"
0,"2017-01-15 07:31:01.134915"
0.0,"2017-01-15 08:01:00.657962"
2.2,"2017-01-15 08:31:00.701884"
0.0,"2017-01-15 09:01:00.676513"
0.5,"2017-01-15 09:31:00.663201"
unknown,"2017-01-15 10:06:08.563080"
1.6,"2017-01-15 10:31:00.659247"
4.1,"2017-01-15 11:01:00.643580"
1.6,"2017-01-15 11:31:00.647670"
0.0,"2017-01-15 12:01:00.640889"
2.4,"2017-01-15 12:31:00.666540"
3.0,"2017-01-15 13:01:01.085499"
2.2,"2017-01-15 14:01:00.677159"
0.0,"2017-01-15 14:31:01.076666"
5.7,"2017-01-15 15:01:01.097093"
0.5,"2017-01-15 15:31:00.662767"
0,"2017-01-15 16:01:00.642922"
0.0,"2017-01-15 16:31:00.639420"
0.5,"2017-01-15 17:01:00.653540"
0,"2017-01-15 17:31:00.719571"
5.7,"2017-01-15 18:01:00.651000"
1.4,"2017-01-15 18:31:00.659269"
0.0,"2017-01-15 19:31:00.657230"
2.2,"2017-01-15 20:01:00.684371"
2.4,"2017-01-15 20:31:00.641546"
6.8,"2017-01-15 21:00:30.695934"
2.2,"2017-01-15 21:31:00.629944"
3.8,"2017-01-15 22:00:30.760296"
6.5,"2017-01-15 22:30:30.987962"
0.8,"2017-01-15 23:00:30.744463"
3.0,"2017-01-15 23:30:30.815717"
2.4,"2017-01-16 00:00:30.752157"
1.9,"2017-01-16 00:30:30.736874"
unknown,"2017-01-16 01:05:20.464112"
3.3,"2017-01-16 01:30:27.677284"
3.0,"2017-01-16 02:00:25.641326"
0.0,"2017-01-16 03:00:52.674811"
0.8,"2017-01-16 03:30:50.669424"
4.1,"2017-01-16 04:00:48.644963"
1.4,"2017-01-16 04:30:46.648377"
0.3,"2017-01-16 05:01:15.644052"
3.8,"2017-01-16 05:30:42.661876"
0.8,"2017-01-16 06:00:42.374498"
2.7,"2017-01-16 06:30:38.654176"
1.6,"2017-01-16 07:00:36.685592"
0.5,"2017-01-16 07:30:34.672686"
6.2,"2017-01-16 08:00:32.661473"
1.6,"2017-01-16 09:00:28.675709"
6.0,"2017-01-16 09:30:26.653160"
3.3,"2017-01-16 10:00:24.651562"
0,"2017-01-16 10:30:22.656014"
0.8,"2017-01-16 11:30:49.690517"
1.1,"2017-01-16 12:00:47.667590"
0.5,"2017-01-16 12:30:45.673057"
5.2,"2017-01-16 13:00:43.654458"
6.2,"2017-01-16 13:30:41.673649"
1.4,"2017-01-16 14:00:39.665762"
2.4,"2017-01-16 14:30:37.658721"
1.4,"2017-01-16 15:00:35.668816"
2.2,"2017-01-16 15:30:33.651023"
1.4,"2017-01-16 16:00:31.650139"
2.4,"2017-01-16 16:30:29.649715"
3.0,"2017-01-16 17:30:25.655565"
2.4,"2017-01-16 18:00:23.637831"
2.2,"2017-01-16 18:30:21.645328"
